Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,15.6,16.7,34.0,51.0,112.0,168.7,317.0,395.8,517.2,566.9,481.8,530.3,661.9,730.8,1065.4
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,71.4,117.7,375.2,487.7,618.6,560.7,636.3,1029.5,1980.9,2588.2,2171.8,2595.9,3204.5,3226.8,4095.7
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,45.1,52.4,60.4,67.5,74.5,125.7,176.2,199.2,148.4,229.3,366.7,527.7,624.8,740.8,877.6
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,59.5,60.6,82.3,100.2,113.2,125.2,220.3,266.8,250.5,267.4,461.0,543.8,574.8,682.4,1814.4
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,13.2,13.7,14.5,17.7,21.3,58.9,68.8,81.2,25.5,51.7,79.6,86.4,116.9,144.4,229.8
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,90.8,120.3,127.8,144.1,157.5,187.9,233.0,275.2,223.6,388.0,557.3,578.4,710.2,863.1,976.9
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,53.6,60.2,81.2,90.3,113.9,149.9,195.3,241.7,177.4,218.1,400.1,470.6,606.6,668.0,432.2
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,69.6,97.8,125.4,139.6,168.0,227.3,318.1,408.0,396.0,509.3,763.3,840.0,1055.6,1088.6,1569.9
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,47.4,52.6,52.5,58.3,74.3,104.2,127.3,132.6,158.5,206.7,376.9,472.3,579.6,826.5,975.2
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,95.6,132.0,224.2,298.3,373.7,401.7,596.0,661.6,1030.3,1450.3,1350.8,1773.1,1994.4,2252.1,3311.8
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,7.5,8.6,10.9,12.2,18.7,46.3,78.9,90.7,39.5,173.6,224.4,273.0,431.8,516.1,485.8
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,116.3,175.6,306.2,399.8,459.8,630.3,582.4,686.6,1039.1,1381.7,1558.1,1710.7,2075.1,2441.5,3240.6
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,37.2,45.3,124.5,137.7,144.8,194.8,465.1,589.4,1257.2,426.7,656.1,1242.4,2247.5,2454.5,3153.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,756.4,925.8,1101.8,1321.4,1615.3,1910.7,2200.7,2356.4,3234.7,4231.3,5322.7,6675.3,7229.8,8848.6,13819.8
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,92.5,132.1,152.9,189.0,218.0,253.1,362.5,429.5,547.4,860.5,1194.4,1233.0,1242.6,1351.7,1388.5
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,13.3,13.4,18.4,21.6,25.9,26.5,71.8,57.4,59.2,63.4,125.0,186.6,161.6,195.5,305.2
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,38.8,43.4,52.1,61.2,80.2,90.3,96.9,68.3,96.9,91.5,90.9,196.2,144.4,226.8,633.2
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,60.4,129.3,233.0,381.8
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,18.5,20.4,26.3,32.9,40.0,47.6,48.8,52.5,58.4,69.8,84.5,100.6,108.7,150.7,223.7
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,45.6,49.5,53.8,59.6,70.2,74.8,75.5,67.3,71.7,78.5,182.7,261.5,254.5,403.5,377.2
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,95.3,126.6,139.3,166.8,201.1,264.6,324.7,376.3,431.0,467.0,839.0,431.8,424.8,987.6,1265.1
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,132.7,171.2,206.1,254.1,290.3,356.4,383.8,460.7,666.8,867.4,933.8,983.9,1035.7,1186.2,1244.1
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,44.8,50.1,60.2,72.3,93.4,144.0,148.5,133.4,202.2,226.4,350.1,510.3,626.0,818.4,857.8
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,41.0,45.7,54.4,64.8,75.6,86.9,77.3,72.0,115.5,74.5,155.5,234.1,209.2,319.9,428.5
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,43.1,49.1,59.2,75.2,106.0,127.7,134.9,147.8,248.6,530.2,266.2,723.5,783.2,460.1,953.9
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,16.4,22.1,30.7,35.7,53.0,58.7,68.7,81.7,109.9,105.5,114.5,280.3,387.5,491.4,757.6
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,27.1,34.0,41.1,49.0,66.3,77.2,84.2,83.5,120.0,92.4,95.0,287.0,325.8,349.7,294.8
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,64.8,72.2,78.5,93.1,112.8,114.3,95.9,110.3,154.2,342.9,419.3,567.3,582.7,867.7,1204.5
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,82.7,96.1,128.6,146.1,182.6,188.8,227.3,215.6,352.9,361.3,464.7,618.8,813.6,806.3,1096.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,926.8,1211.4,1528.1,1929.3,2363.1,2820.6,3522.3,3806.5,5163.1,7293.0,7990.9,9813.3,12011.2,15348.1,20064.5
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,116.9,159.1,176.6,228.1,300.1,318.3,431.2,471.5,752.1,1084.3,931.0,1084.5,1057.2,1123.6,1364.6
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,387.0,474.6,652.3,762.8,867.4,1012.3,1221.5,1230.3,1697.0,2817.9,3352.0,3932.2,4837.2,6722.7,7259.0
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,20.4,24.0,27.4,37.5,47.8,66.3,76.9,145.2,175.2,445.7,554.6,639.5,812.6,1114.3,1505.8
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,45.8,54.7,60.4,77.9,102.0,126.5,145.4,137.1,146.7,171.7,215.6,246.3,309.5,339.0,369.8
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,47.0,61.9,66.5,103.6,137.3,195.2,215.4,375.1,217.4,269.4,269.7,381.1,527.4,694.7,1579.8
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,65.3,82.4,99.1,106.2,139.1,173.2,202.9,182.0,216.9,309.7,341.4,394.5,606.4,626.5,761.7
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,43.9,55.2,61.9,81.1,101.8,134.4,148.9,119.0,118.8,120.0,209.0,361.7,362.0,423.5,447.2
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,37.9,48.1,54.2,71.9,91.8,110.2,127.5,109.4,130.5,98.5,102.9,104.7,132.6,309.8,369.2
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,12.7,17.3,23.4,39.7,43.6,67.9,92.0,169.6,386.7,579.5,461.2,468.1,528.8,564.1,354.5
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,126.5,197.4,260.8,350.4,445.6,505.2,730.2,777.1,1215.3,1242.9,1336.4,1980.8,2559.9,3123.2,4020.6
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,23.5,36.7,45.5,70.2,86.7,111.1,130.5,90.3,106.5,153.6,217.0,219.7,277.6,306.8,388.7
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,5471.2,7286.5,8112.1,10418.3,12474.6,14401.0,16864.7,21693.4,37724.4,53484.8,65949.9,83433.9,93935.1,106915.3,138555.4
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.4,521.6,666.1,1136.5,1041.4,1613.7,2920.3,3657.6
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,1403.9,1840.3,2130.5,2350.5,2682.4,2971.5,3466.2,6032.3,10426.9,19216.9,24915.3,32359.4,33151.0,34391.0,40721.2
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,420.9,662.7,620.3,854.2,1150.5,1520.5,1571.1,1683.3,2631.7,4108.6,5071.9,3664.7,4498.0,5725.5,7316.5
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,715.5,901.3,1098.8,1203.4,1301.1,1346.8,1464.2,1818.0,5708.4,5909.8,6195.5,9242.6,10587.2,10123.4,7937.7
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,562.1,609.5,687.7,857.8,919.3,1030.3,1203.2,1873.6,3283.1,3869.1,4848.1,5582.7,7577.4,10395.9,15436.8
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8,2733.3,2245.6,3691.8,3655.2,4778.6,5453.6,5720.5
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.3,480.2,605.4,638.8,649.4,808.4,903.8,1120.5
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,40.6,41.8,49.8,60.2,72.8,124.0,140.7,172.3,169.0,512.0,729.3,692.2,874.3,919.6,795.9
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,254.9,350.2,357.5,682.1,870.7,1286.8,1730.0,127.2,216.7,368.6,439.7,4107.4,5523.5,7787.5,9283.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,42.3,47.0,60.8,79.5,85.5,164.2,182.1,181.8,193.6,231.2,334.9,325.3,303.9,433.0,535.3
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,225.3,340.4,270.9,238.5,265.8,387.4,500.2,859.5,1239.1,1494.2,1486.5,1661.5,2474.6,2672.7,3233.2
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,38.2,41.9,50.5,66.2,78.8,138.3,158.2,151.4,177.3,172.9,193.7,317.3,345.0,346.4,359.6
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,50.4,55.8,60.8,74.0,82.5,133.5,148.6,144.8,174.9,321.6,538.7,809.7,912.3,1133.9,1207.7
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,415.6,727.0,1015.5,1464.9,1798.8,1970.9,2300.1,2080.7,3111.7,4738.9,5573.4,6509.3,3330.7,3952.9,5611.5
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,69.2,100.6,130.8,185.6,270.8,358.3,468.0,621.7,1038.0,1258.9,1498.6,1832.0,2723.0,2893.0,3907.2
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,560.8,865.4,920.0,1396.4,1659.9,1530.9,1785.5,1834.0,2330.9,3235.6,4257.4,5572.2,7094.0,7682.9,11867.5
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,40.5,72.4,75.3,120.2,169.9,166.1,186.9,194.0,234.8,312.7,325.0,299.4,515.3,773.6,1084.8
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,29.2,40.1,46.6,59.9,61.8,105.2,131.5,212.8,267.5,996.9,367.6,464.9,504.4,623.5,723.8
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,285.5,165.8,140.5,189.8,170.8,252.5,313.2,295.9,376.4,459.1,443.6,749.1,1258.0,1748.6,2370.1
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,65.9,80.6,90.5,130.7,140.2,195.9,234.9,282.0,383.5,554.7,588.3,553.1,829.4,981.6,1041.6
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,250.3,343.7,305.2,404.4,693.0,717.8,880.1,597.2,1042.8,986.7,1215.6,1451.6,1696.6,2125.5,3067.6
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.5,982.9,1219.3,1459.8,1893.4,2535.9,2927.0,3919.5
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,3265.5,4120.1,4596.9,5290.8,6596.4,7170.2,8040.7,9728.5,13613.8,18661.2,21701.2,27761.5,30303.5,35794.9,45896.1
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,1913.8,2213.2,2320.3,2626.5,2382.9,2442.3,3003.3,3106.8,4536.7,6784.3,6306.9,7075.5,6935.4,10296.9,11303.3
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,336.9,360.6,525.3,603.4,894.8,995.3,1201.2,1619.0,2264.3,2910.3,3321.9,4340.0,5602.6,5886.6,6264.5
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,349.1,420.3,535.6,631.9,642.7,671.0,617.3,862.5,1063.6,1187.4,1296.8,1454.7,1504.8,1718.0,1962.7
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,50.1,98.3,122.2,143.4,339.7,368.1,347.2,345.8,534.0,881.0,913.2,1440.0,1419.9,1660.3,1931.0
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,17.0,26.6,35.2,42.1,116.8,160.3,173.6,112.6,204.2,181.4,432.6,492.6,624.6,890.0,914.6
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,9.4,27.3,16.2,19.7,88.0,105.7,100.6,119.6,142.7,339.5,551.9,1020.4,1454.9,2390.8,2876.5
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,61.0,95.2,96.3,111.6,182.3,197.1,212.1,255.9,296.3,511.2,726.3,1017.3,982.8,982.3,955.1
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,47.9,76.2,93.6,107.9,187.0,238.7,108.0,176.3,279.4,250.8,387.6,596.4,820.1,938.8,820.3
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,11.8,24.3,30.8,35.4,104.0,126.0,248.8,206.1,259.5,333.3,561.9,740.7,862.2,1079.7,1455.2
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,36.5,55.3,44.3,51.5,132.1,154.7,266.9,376.0,419.8,529.7,764.5,624.9,609.7,730.3,778.0
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,66.0,102.6,104.6,119.6,192.5,230.0,144.7,217.8,315.1,982.7,1733.8,2018.6,2383.9,3143.6,4026.6
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,50.5,71.6,78.6,89.9,158.5,196.5,207.6,216.5,249.4,295.0,369.1,494.9,425.5,494.4,487.8
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,4.8,12.3,8.9,10.6,70.6,75.4,54.5,61.7,81.3,40.4,90.0,95.9,96.5,101.3,153.4
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,200.4,352.2,381.2,453.5,482.4,490.6,522.9,1203.6,1610.4,2165.0,2324.8,3367.5,3140.7,1262.0,1813.5
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,54.3,61.3,93.1,115.3,200.8,240.4,270.6,306.1,348.3,452.7,662.6,855.4,960.3,1133.6,1166.2
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,18.6,32.1,32.6,37.8,112.6,131.7,207.0,133.0,192.9,230.9,340.9,798.0,913.2,1186.9,1411.3
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,19.3,37.8,37.9,43.2,129.5,143.8,175.9,224.1,579.7,395.5,576.7,690.2,897.8,1110.0,1294.9
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,10.6,27.6,20.5,24.3,87.6,101.4,85.4,98.5,113.8,102.0,152.7,428.0,474.1,534.4,712.1
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,7.5,25.3,19.7,23.2,91.6,101.2,92.8,86.6,122.4,88.0,186.9,210.4,194.4,255.1,336.1
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,628.6,852.4,1014.2,1297.2,1920.8,2616.0,2802.7,4070.4,6457.2,8538.6,9615.9,13658.1,18323.3,21589.1,28438.8
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,256.9,330.7,403.9,552.8,622.9,605.4,845.6,1191.1,1545.5,1989.0,1913.3,2200.9,3202.8,3446.3,4024.4
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,100.9,122.9,152.7,158.3,201.2,318.3,437.0
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,47.4,72.9,82.0,97.3,76.0,123.1,152.0,195.3,278.4,262.1,311.0,444.6,568.8,536.7,612.9
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,34.2,44.3,48.8,65.6,72.3,116.8,123.6,184.2,296.6,349.9,445.0,446.9,472.8,507.7,577.8
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,26.7,34.1,38.4,52.2,64.8,113.9,110.2,135.7,171.0,184.1,254.8,357.3,373.1,418.2,520.5
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,33.7,45.3,40.1,48.9,85.4,132.6,137.7,143.2,202.1,253.7,334.4,796.2,918.4,939.7,1254.1
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,63.2,70.8,101.7,91.6,575.8,848.7,684.0,1267.7,2615.3,4048.0,287.1,341.9,505.3,518.1,613.4
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.6,6966.1,9467.0,11765.4,14020.6
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,58.3,97.9,114.8,148.1,154.0,201.9,234.3,278.1,366.6,508.9,504.0,614.6,742.4,820.0,1083.4
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,21.7,29.5,33.9,45.8,53.7,113.1,137.3,84.6,110.1,116.0,251.4,243.1,274.7,343.5,375.2
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,36.2,56.2,73.3,99.9,108.8,176.2,195.1,288.0,449.5,371.4,307.1,349.1,671.7,762.9,987.7
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,24.8,39.1,43.0,56.4,62.8,105.4,107.8,136.4,209.8,209.2,275.9,293.8,448.2,605.9,764.0
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,25.2,31.6,34.4,38.7,44.2,79.0,75.1,92.2,111.4,123.1,272.5,445.5,476.9,606.4,821.5
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,6984.4,9628.9,12516.4,15531.3,15468.5,18986.1,23511.9,30459.6,43274.1,52747.5,66188.0,90211.9,108807.7,124116.4,171706.2
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,272.7,400.6,560.8,794.5,904.9,1161.6,1611.4,1995.9,2581.0,3108.7,4939.7,4743.6,5430.0,8650.5,6415.6
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,355.4,545.7,735.7,841.8,935.3,1329.2,1837.4,2098.9,4264.5,5268.7,4484.3,6325.8,9978.0,10173.0,18102.1
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,349.1,510.2,631.4,900.2,1053.7,1362.9,1788.5,2460.1,3682.7,4245.3,4248.3,4877.1,5291.4,5132.4,6485.2
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,852.4,1219.6,1436.2,1728.3,1884.1,2072.5,2488.4,3105.8,4580.2,5160.6,5028.6,5186.2,5649.4,7556.8,11131.8
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,586.7,694.7,879.6,1039.2,1240.1,1556.2,1792.3,2811.7,4260.9,8498.0,6067.4,8069.0,8084.1,7906.5,10112.8
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,1479.6,2045.6,3395.5,3740.3,1789.3,2164.6,2890.3,3235.5,4686.4,4309.1,4066.1,6133.1,6759.8,6740.3,9134.9
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,406.4,638.8,781.1,1033.8,1743.2,2195.4,2399.7,3159.1,4463.5,4475.2,4487.9,6984.6,7722.4,10456.2,13484.5
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,515.4,758.5,783.4,886.9,1185.5,1387.4,2045.7,2626.1,4098.7,5195.9,6024.8,6722.3,12381.4,15657.6,17685.2
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,366.7,476.7,511.0,744.1,864.5,1029.2,1243.9,1844.3,2319.4,2763.5,3987.8,5564.1,8062.7,7504.9,7836.3
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,756.5,1020.8,1234.1,1634.8,2441.9,2868.5,2944.2,4287.3,5239.9,6288.0,18684.7,23723.7,24578.3,26750.7,30767.3
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.1,4786.9,7906.1,11137.5
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,1043.5,1317.7,1567.6,2187.4,1425.8,1858.6,2470.2,2834.9,3097.0,3434.5,4168.6,8902.2,10083.2,9681.4,14383.1
